3.805609091685819472e-04 5.429469243314798349e-04 -4.314364615916892361e-04 3.078782612599161896e-04 -2.221940092550997729e-04 -2.667656915315376248e-04 2.309807989543950074e-04 4.546734856271853311e-04 -3.619377699590881330e-04 4.109958609211909362e-04
5.459582222176521905e-04 9.008770181496828346e-04 -2.205929142410373994e-04 4.267117634368192158e-04 2.079379912869170244e-05 4.179672109017702145e-05 4.739908676570219479e-04 7.113752495073870667e-04 -3.339698124510273938e-04 6.250391758289479491e-04
6.243061075901162145e-04 1.175372011127943450e-03 -1.617907360352555113e-04 4.550346316222514571e-04 1.264469991986216584e-04 2.065214299474224015e-04 6.147568628588114675e-04 8.825173933682831312e-04 -4.441509923107262456e-04 7.521259206201586379e-04
9.025832298919843431e-04 1.772200809291797890e-03 2.329932730965230943e-04 6.578937041059959448e-04 5.655655573641235742e-04 7.589880537079963206e-04 1.031894886018269166e-03 1.312001344605897993e-03 -3.628113013624134240e-04 1.111404147802828001e-03
4.945237975498829831e-04 1.052384538024136052e-03 6.111795569939419605e-04 3.590155787736072374e-04 7.075350380203932789e-04 8.957717312456877669e-04 7.156061159999816800e-04 7.590258671550653962e-04 8.525351684752309131e-05 6.352876509997235337e-04
8.985742102342843198e-05 2.141014300994129960e-04 1.453507226911154512e-03 1.122353653896301316e-04 1.188452300168680274e-03 1.387496673317519793e-03 4.773802891490938963e-04 1.533208913200010174e-04 9.844058917771541205e-04 1.378734068439689412e-04
-1.886957201236848128e-04 -6.066169892655735732e-04 2.546675418527381135e-03 2.372802464352115163e-05 1.869884082527501802e-03 2.060425566114747805e-03 3.595322593950542366e-04 -3.772356661701663553e-04 2.197942460611352049e-03 -2.589806801665399155e-04
3.248423428445953694e-04 -1.764644082956105201e-04 4.766658051968124254e-03 6.252531558282774585e-04 3.706226613945750540e-03 4.071117045903977633e-03 1.275978589054587754e-03 1.026362570334913042e-04 4.042946571974166334e-03 2.549943939052452596e-04
2.288596174434635519e-03 2.228589042463409529e-03 7.929002510402195433e-03 2.525279708244503474e-03 6.707833804099543745e-03 7.351576145819628365e-03 3.694396865033055567e-03 2.279393359606956410e-03 6.498159620757563287e-03 2.343883738886896710e-03
2.252127516571594996e-03 2.020730730016696494e-03 8.123332504597969780e-03 2.540919133784710730e-03 6.815449659081353195e-03 7.432679759009753681e-03 3.657436311340630380e-03 2.162570556560393202e-03 6.783909735233840249e-03 2.267490676946921305e-03
2.560248240082390377e-03 2.473326207008465574e-03 8.580801804659468277e-03 2.818626898547174891e-03 7.272355176067448260e-03 7.952328527232816260e-03 4.052941627228140963e-03 2.539597687039990212e-03 7.073827182472234784e-03 2.613550723072122217e-03
2.700725862180408405e-03 2.627088094783814991e-03 8.888254202792048725e-03 2.962329057268341635e-03 7.546932813391875675e-03 8.250675017913371156e-03 4.240207775768229347e-03 2.686932965800642101e-03 7.325552015921117655e-03 2.759426032835000930e-03
2.854920467273273400e-03 2.814659525805871237e-03 9.088826076569765655e-03 3.109964158462122548e-03 7.744831050168481112e-03 8.464463081870458525e-03 4.417593082474766640e-03 2.857086890570564343e-03 7.484291315450514355e-03 2.922533392546383581e-03
2.825249423191349748e-03 2.733718862683049127e-03 9.497232852694536057e-03 3.110380391341653356e-03 8.048254307369179933e-03 8.803302107592472087e-03 4.481100941643586036e-03 2.804635250396219585e-03 7.822944050818013070e-03 2.885517088054727775e-03
2.858630084425390315e-03 2.690244807754239419e-03 9.827516504178868476e-03 3.174726507690338664e-03 8.298227530550010209e-03 9.064104196645888720e-03 4.563172191308650233e-03 2.802641996800732047e-03 8.143332554852045907e-03 2.903404441402064259e-03
3.205395518899791397e-03 3.242236662886126969e-03 1.030565389844700745e-02 3.475116530284933034e-03 8.792865820026836768e-03 9.638381219119985729e-03 5.013639493309176784e-03 3.247013943840761606e-03 8.404716875059930342e-03 3.303056298708054346e-03
3.408501819513560290e-03 3.443580388054863321e-03 1.060434050857586227e-02 3.682420851929640599e-03 9.070696738895163425e-03 9.926887458048530219e-03 5.240311895318967503e-03 3.449611256728361223e-03 8.679818929782635167e-03 3.506913260440617380e-03
3.515971796619880851e-03 3.531691355605804349e-03 1.086969229191897882e-02 3.800955576666618929e-03 9.298021046127457820e-03 1.016669966879430419e-02 5.381060480299830300e-03 3.548453807500036045e-03 8.920814218120066280e-03 3.611515872506298151e-03
3.810762442257364501e-03 3.934877467259134849e-03 1.121405909297449981e-02 4.070473495786723975e-03 9.655346567105099406e-03 1.056376137108194259e-02 5.725613777214920083e-03 3.894730314745960958e-03 9.155910227149493402e-03 3.933992980663184209e-03
4.154350912410420017e-03 4.458014308255378415e-03 1.153810667094373223e-02 4.368205463063037572e-03 1.002263369553396503e-02 1.098492743014975459e-02 6.125921219339443627e-03 4.323254813940389379e-03 9.325708426266222234e-03 4.322175289692154095e-03
4.029636080740519807e-03 4.109750803523378598e-03 1.171603166614873688e-02 4.311519721107402725e-03 1.008711165738940263e-02 1.101501287339209066e-02 6.000969978894479459e-03 4.093737113450980451e-03 9.622453852212640296e-03 4.145405820583473143e-03
4.292575726375805721e-03 4.424529444517466201e-03 1.218925863326828299e-02 4.569703694074537040e-03 1.052657291962867496e-02 1.149539281548691942e-02 6.334892012559721446e-03 4.381934645423812141e-03 9.994330479575572884e-03 4.423910765569550978e-03
4.433863539796679271e-03 4.557920206782042037e-03 1.248130681341966253e-02 4.718898088475452675e-03 1.078461208625564743e-02 1.176866944033302075e-02 6.511593763117756901e-03 4.519997153439351059e-03 1.025372081131199244e-02 4.565104799972742947e-03
4.697624864851615741e-03 4.901527386543780632e-03 1.290625873084083608e-02 4.968941538561903563e-03 1.119240616198479039e-02 1.222037767616509195e-02 6.843539496667256847e-03 4.822108315299675554e-03 1.056537819004398776e-02 4.850813685098400579e-03
4.855110996686654370e-03 5.028362766346817364e-03 1.310871497476674523e-02 5.135891678219697484e-03 1.137856334029495667e-02 1.240222748769392869e-02 7.001872055047305386e-03 4.965236762091137200e-03 1.078321150605930645e-02 5.001205903622485752e-03
5.140699660660308888e-03 5.377420142782679720e-03 1.349208479646982900e-02 5.409383756746593587e-03 1.175479472135427389e-02 1.280980120624415630e-02 7.333985192337539455e-03 5.281206011216416779e-03 1.108450971552078432e-02 5.303862378728587020e-03
5.287928767200808858e-03 5.476477402016123944e-03 1.404301366167128029e-02 5.584571487335020408e-03 1.220877729633887410e-02 1.329613071815969813e-02 7.566763137310816151e-03 5.407004022205794472e-03 1.157198015917995301e-02 5.444091499171758476e-03
5.588028871783867410e-03 5.775896131383968790e-03 1.447812444031173172e-02 5.890147337235419368e-03 1.261482198474335806e-02 1.371782044560579394e-02 7.900772237345334709e-03 5.707241269010268105e-03 1.197217158148182643e-02 5.745703520155976025e-03
5.824986347942836748e-03 6.025156906909171287e-03 1.482753742465375141e-02 6.128433604195062875e-03 1.294282429559552583e-02 1.406288092313623221e-02 8.170393919400904120e-03 5.950406346172986208e-03 1.228107303872896100e-02 5.987134469721920073e-03
6.106316978442540185e-03 6.333047851777415596e-03 1.517761564542006308e-02 6.405795454879886948e-03 1.328395470963203255e-02 1.442039611996059553e-02 8.478231572587995382e-03 6.244545366608069206e-03 1.258948381077176076e-02 6.275954324911383643e-03
6.410550413082356618e-03 6.675487024462615007e-03 1.564155643145239902e-02 6.706709529687269675e-03 1.372199808443682126e-02 1.488915175012833596e-02 8.835974224946962011e-03 6.567410143141536039e-03 1.297748563604845390e-02 6.591718359935792859e-03
6.855008039581110199e-03 7.185290463103104035e-03 1.626712937895477204e-02 7.141873428356135256e-03 1.432299157365132976e-02 1.553186319955011073e-02 9.348675426147074960e-03 7.043420778746914933e-03 1.349739358283110965e-02 7.054750795694672734e-03
7.136573395482579199e-03 7.460389567383188605e-03 1.670419786841446236e-02 7.431172404177757880e-03 1.472534641567349589e-02 1.595046022573364669e-02 9.667345489242525763e-03 7.322454354044495052e-03 1.389928613115010148e-02 7.336638764821771380e-03
7.517106761560668655e-03 7.879842000646845174e-03 1.724137974488094971e-02 7.808087093666614409e-03 1.523744121116507241e-02 1.649313116308912669e-02 1.010085949169910180e-02 7.721946353795911336e-03 1.436070064844255714e-02 7.728842756233963995e-03
7.896451444203369044e-03 8.302626187909663974e-03 1.779631389836244110e-02 8.183422113483839605e-03 1.576421458057475355e-02 1.705411974153641166e-02 1.053952722385317897e-02 8.122454250619706717e-03 1.483087072396622672e-02 8.121222901497960472e-03
8.363325411086034583e-03 8.818726390763937523e-03 1.841135605867295216e-02 8.643755840428524878e-03 1.635822799822808996e-02 1.768093795153714842e-02 1.106077692934574752e-02 8.613137639522117431e-03 1.536322686664493183e-02 8.602235772630435068e-03
8.887530867434489945e-03 9.402154529312603537e-03 1.914647818304832452e-02 9.161376137608805148e-03 1.706105566569472015e-02 1.842706830952280106e-02 1.165865964329647342e-02 9.166098742183012224e-03 1.599027831418043527e-02 9.143858243078638315e-03
9.329085333043865905e-03 9.880756865500082281e-03 1.971481299481005894e-02 9.598608292219179203e-03 1.761029383715859500e-02 1.900278890894529366e-02 1.214499874492968451e-02 9.625624268046181764e-03 1.649236585131889227e-02 9.596243932308951355e-03
9.885395915373091508e-03 1.043887923881841109e-02 2.039185464080596477e-02 1.015920747543519465e-02 1.826187023287880948e-02 1.966911309660181184e-02 1.273246334247976966e-02 1.018320369495647609e-02 1.713603215019733270e-02 1.015451112427559824e-02
1.043259050397445098e-02 1.106058625449421635e-02 2.128269990841613613e-02 1.070119248284056093e-02 1.909531651623387963e-02 2.056623648016419476e-02 1.339215325512032977e-02 1.076684443671619036e-02 1.787030833392948617e-02 1.072459462931681616e-02
1.112463799562953340e-02 1.175428133602249119e-02 2.205348349331840568e-02 1.139591980686073536e-02 1.984959402091966002e-02 2.133027771762208147e-02 1.410467821880624639e-02 1.145994004001440851e-02 1.861891212569682930e-02 1.141803451885951490e-02
1.187985833214809557e-02 1.257303758512770889e-02 2.302242975261017954e-02 1.214358220972400031e-02 2.078658229358724963e-02 2.231224810662913588e-02 1.493576750245673851e-02 1.224596757678481085e-02 1.947521953542835638e-02 1.219178398074820084e-02
1.266010228892425205e-02 1.338430938414768810e-02 2.395917443671980590e-02 1.292218335178642839e-02 2.169655510675353935e-02 2.325031082465991647e-02 1.576624470988074317e-02 1.304143376613499904e-02 2.034324104596550026e-02 1.298172610405412195e-02
1.335475832813761907e-02 1.418201685617932056e-02 2.521025347149629878e-02 1.361282293789514014e-02 2.285086914297819460e-02 2.450222280286089988e-02 1.663700518744831713e-02 1.378677152445640514e-02 2.135643097036536361e-02 1.370904878396646612e-02
1.421560210557885028e-02 1.509340043140572872e-02 2.640161515314473628e-02 1.447396122029554616e-02 2.398243038700565571e-02 2.568841841702092926e-02 1.759879042203511823e-02 1.467266751096163273e-02 2.241596037969144362e-02 1.458663135069489768e-02
1.512969171097522901e-02 1.601924141965776344e-02 2.743931729600261604e-02 1.538995658065165847e-02 2.499621208774784054e-02 2.672039610307885144e-02 1.854817620667340711e-02 1.559274141720799409e-02 2.341070529364058447e-02 1.550519560666080258e-02
1.620604882672681615e-02 1.708958239811521687e-02 2.857847906377142255e-02 1.647029211295922280e-02 2.612061316447739784e-02 2.785029191893596129e-02 1.963834999001894815e-02 1.666646420190357608e-02 2.453868251927845967e-02 1.658083282737429429e-02
1.760046448158057372e-02 1.850634568288762535e-02 3.017633114705082359e-02 1.786708888131051734e-02 2.767975217922876568e-02 2.944031813420421029e-02 2.109188754767889196e-02 1.807215248532695329e-02 2.606316733918765186e-02 1.798336376572909692e-02
1.926377920851970321e-02 2.010228794165039301e-02 3.177524651172789621e-02 1.954479210396391914e-02 2.927780683372779857e-02 3.100973009919716708e-02 2.271577912746251121e-02 1.970335216178337873e-02 2.773883633466218968e-02 1.962905172248632923e-02
2.099628061879537863e-02 2.175130156011747043e-02 3.350379285979563498e-02 2.129810382541981115e-02 3.098904063967822947e-02 3.269437904049939114e-02 2.441860887311384648e-02 2.139631495280584078e-02 2.954253821201174857e-02 2.134065506480914420e-02
2.272380196206019720e-02 2.347163074251892162e-02 3.544376117231062134e-02 2.303577843266613537e-02 3.288194063269575529e-02 3.460998267207607976e-02 2.619738621869140138e-02 2.312115475055106020e-02 3.143299183916024864e-02 2.306902719728117987e-02
2.482572370280569998e-02 2.550571573440538198e-02 3.783671749181882760e-02 2.516617043642519619e-02 3.519780500122034195e-02 3.693880800425802802e-02 2.834961143875312437e-02 2.519195191920548665e-02 3.380959157048067654e-02 2.515763450745764351e-02
2.725795422911786101e-02 2.776127389716094573e-02 4.009595963366798660e-02 2.763597066322689283e-02 3.745567093022303395e-02 3.912108050783875968e-02 3.067742173943581105e-02 2.753995241116716577e-02 3.627118859167731413e-02 2.754359071496143702e-02
3.030567679457820546e-02 3.050245262573529625e-02 4.277429103266728455e-02 3.074615988485909779e-02 4.014644482335164716e-02 4.167255962271005504e-02 3.352645497218058324e-02 3.044129186021756611e-02 3.931884389102614785e-02 3.051016016979946760e-02
3.466711835307220713e-02 3.442272195286744108e-02 4.675202428991511588e-02 3.520331386301143312e-02 4.411040373779573365e-02 4.545342173289546039e-02 3.763935229848873465e-02 3.459256519379703271e-02 4.378918226374530626e-02 3.475665048388711792e-02
4.061232027528752925e-02 3.959721003833024944e-02 5.245447635896662714e-02 4.133252201977404700e-02 4.969721006592699858e-02 5.077058645694530747e-02 4.325848559902378820e-02 4.017206585158396986e-02 5.023969517752398251e-02 4.050636333206117379e-02
4.808182699498886326e-02 4.599388796820146064e-02 5.999339736470555434e-02 4.907416808125350527e-02 5.698790910595018938e-02 5.773378954610821484e-02 5.037711458783873664e-02 4.713390568052767959e-02 5.871273728396228520e-02 4.770882522215216803e-02
5.701041847545740282e-02 5.315728212933781838e-02 6.973334262282622487e-02 5.847791975928566532e-02 6.617011755865342959e-02 6.645903246422145416e-02 5.890468428661888717e-02 5.522957252412416529e-02 6.980622165775957066e-02 5.620671544607067083e-02
6.982255293979905408e-02 6.239119893632368713e-02 8.031491405112578530e-02 7.210098716873744595e-02 7.645114373823794218e-02 7.535856423294137740e-02 6.992389402751934824e-02 6.634009644859535648e-02 8.415120442623581776e-02 6.809749777186889508e-02
9.032157258362759344e-02 7.539932227970921885e-02 9.326034057246504472e-02 9.418435899679539203e-02 8.938510445013432559e-02 8.506165735171758446e-02 8.594014597698107494e-02 8.326702295397638010e-02 1.057340608078848748e-01 8.663176222094083612e-02
1.254920181374940547e-01 9.507970672549227731e-02 1.111602713369111012e-01 1.325661485976149245e-01 1.076149110929709857e-01 9.641660762222398207e-02 1.114234195664239868e-01 1.110452892514649098e-01 1.419292766566822295e-01 1.177188187452333640e-01
1.846400301696181911e-01 1.260964798412074761e-01 1.413214532916812205e-01 1.976396557590143488e-01 1.378658620246479560e-01 1.144615488721488078e-01 1.535800616132873553e-01 1.567765859207882750e-01 2.046905507907400557e-01 1.694806820761000643e-01
2.694508910279887481e-01 2.003514316783590876e-01 1.758113431540128391e-01 2.831242126178438179e-01 1.808379337109644880e-01 1.482204086899284456e-01 2.220400768859208673e-01 2.364186758028844759e-01 2.617918077900415197e-01 2.510285543573030909e-01
3.462911899519275361e-01 2.794132074448779646e-01 2.085224205470087855e-01 3.576727885502291593e-01 2.234842313896694410e-01 1.863783524866510499e-01 2.884833915866376608e-01 3.141604124889482708e-01 3.041421618907955149e-01 3.278738091418489375e-01
4.225140661390056618e-01 3.741126643312608357e-01 2.352232632272716617e-01 4.273100245005824194e-01 2.648110740775970195e-01 2.276690404918593480e-01 3.585278343033878601e-01 3.989619251586787319e-01 3.274710551605249931e-01 4.080937208259676763e-01
4.872318888416449223e-01 4.548385891715283624e-01 2.591600860809125106e-01 4.864055383361138296e-01 3.009647323968808741e-01 2.640409595044509450e-01 4.184300254172078626e-01 4.711195104312492776e-01 3.479273229714646698e-01 4.763010468232979910e-01
5.251275579475632727e-01 5.134576514360036370e-01 2.753927313661732046e-01 5.182459351447934459e-01 3.263449783320604425e-01 2.933602880084176801e-01 4.579641585486451394e-01 5.187523737953688707e-01 3.514631398377555671e-01 5.191019212670592298e-01
5.239097928285819661e-01 5.187124055061416161e-01 2.935474535287665443e-01 5.161639260009222019e-01 3.417581718859288853e-01 3.130739711376843148e-01 4.638683218013202603e-01 5.206648215646619837e-01 3.587746717874470415e-01 5.197418487713766355e-01
4.942245672913889720e-01 4.876714013606542886e-01 3.260278523262917783e-01 4.892616858951595593e-01 3.606284410618199598e-01 3.388219773848918925e-01 4.494386247124526612e-01 4.905494162242987621e-01 3.761015163634526814e-01 4.904925637980456221e-01
4.683481886085740231e-01 4.600777509224296402e-01 3.727992264061148475e-01 4.666709199212080716e-01 3.914658931837856626e-01 3.776552886224922023e-01 4.413444668144255734e-01 4.641074105481555190e-01 4.052821703536820253e-01 4.650924474126845176e-01
4.632028202308951514e-01 4.594197589352352895e-01 4.312347165605677768e-01 4.628967914198870992e-01 4.372590871104569676e-01 4.323205632171949198e-01 4.538191893733665716e-01 4.613029730941446416e-01 4.430045660537794139e-01 4.618598198721141634e-01
4.706496406248725783e-01 4.705322110369636879e-01 4.839449004422300415e-01 4.712015072476797295e-01 4.810716516012876198e-01 4.825965598523480060e-01 4.739715653355021097e-01 4.706393179926590675e-01 4.805508754403625682e-01 4.707859588035965270e-01
4.859753176243120643e-01 4.879616471391504118e-01 5.241103250796914637e-01 4.869748478769637678e-01 5.163742554555852404e-01 5.214750052885188669e-01 4.963014678828165938e-01 4.870455470064158354e-01 5.123128475599323384e-01 4.869464655931898256e-01
5.072004383958116369e-01 5.104460815519836769e-01 5.619628373083714878e-01 5.085370244390783334e-01 5.509392703710760397e-01 5.583870503598831192e-01 5.221639823044829098e-01 5.089234750544856523e-01 5.446723983293868532e-01 5.086932228786390509e-01
5.316623060635252696e-01 5.351147848442108224e-01 5.882915107593187365e-01 5.330202986419086963e-01 5.769130828629740471e-01 5.846448473410064128e-01 5.471689801934939146e-01 5.334896203579216900e-01 5.703262598969942587e-01 5.332300002498353564e-01
5.590165472757215870e-01 5.676197144826986563e-01 6.011488118849548368e-01 5.585114913902448075e-01 5.939958191894638695e-01 6.016362517141615740e-01 5.726259294938931266e-01 5.632329595845688708e-01 5.824255842630273738e-01 5.616898705225178423e-01
5.847159672752823001e-01 5.920212336942168863e-01 6.082174199257806002e-01 5.838048303359540947e-01 6.047726431760176435e-01 6.098186532861477049e-01 5.931680570475379444e-01 5.882544824111126669e-01 5.955485522173524782e-01 5.868330577046945162e-01
6.093256429169684463e-01 6.149513002204660683e-01 6.173328162809345043e-01 6.082275166002772959e-01 6.168414162959258151e-01 6.195419952196792313e-01 6.132825546792276539e-01 6.120162310076107115e-01 6.102318738079008931e-01 6.108302567527590377e-01
6.343684021222687486e-01 6.385337238511848978e-01 6.351204323405876817e-01 6.333519415344651682e-01 6.358653666770270885e-01 6.372568777301479415e-01 6.359890429907949505e-01 6.363429274952447923e-01 6.312248633915582552e-01 6.354179466981203506e-01
6.622448251992330004e-01 6.651236688334082325e-01 6.601893452411129459e-01 6.614411204265739919e-01 6.612557934233342927e-01 6.619150447681765304e-01 6.627136681590960476e-01 6.636007407511245182e-01 6.581745421304658894e-01 6.629381288432725228e-01
6.919091561538762702e-01 6.956119685712460754e-01 6.903845439398794692e-01 6.909193918977245552e-01 6.915165096472639661e-01 6.924959061755227019e-01 6.927952190469680582e-01 6.936569662213590837e-01 6.874985937479456410e-01 6.928148374420017852e-01
7.265732167386139695e-01 7.289507938807854304e-01 7.284334296938044240e-01 7.260492410435037680e-01 7.285521452262107012e-01 7.295145017493065431e-01 7.278601580128949422e-01 7.277051537753841393e-01 7.258333136785644069e-01 7.271901276277099591e-01
7.679976784032628290e-01 7.664634942454702227e-01 7.723010659715566772e-01 7.685520296135147644e-01 7.710456201970834478e-01 7.710711010589820225e-01 7.685590955702903404e-01 7.672860116639367289e-01 7.725306972804707462e-01 7.676681729223963080e-01
8.133714725304488358e-01 8.106611993339922773e-01 8.195000268714098812e-01 8.142928784948993970e-01 8.175978347673187319e-01 8.174697421895891214e-01 8.139905643518416944e-01 8.121092314596959350e-01 8.202934702632259656e-01 8.127710103691858645e-01
8.557946041547119798e-01 8.549291315604433672e-01 8.714073766113771269e-01 8.566253778267785002e-01 8.678750316287262567e-01 8.694381169901290729e-01 8.594457134092244877e-01 8.554380310733267212e-01 8.680676262379241059e-01 8.557729924821244616e-01
8.955093841780545905e-01 8.957315934617064990e-01 9.186880097578719040e-01 8.963642819969944719e-01 9.137717226055692699e-01 9.165637816677314476e-01 9.014473629835526580e-01 8.956935084790028645e-01 9.123919483072816528e-01 8.958536527707460229e-01
9.367758948391408103e-01 9.414768162088873460e-01 9.589138933726835123e-01 9.364651981406114656e-01 9.551946755586659954e-01 9.592657304672984608e-01 9.439887923404525205e-01 9.390768069960051534e-01 9.489157430097052703e-01 9.382256343166670565e-01
9.772641983191049375e-01 9.845748794412223504e-01 9.936862530075046829e-01 9.760735485680114287e-01 9.917589874453687226e-01 9.959751527243982938e-01 9.839278310774642877e-01 9.807811710074997302e-01 9.828753215849894698e-01 9.792944401066497884e-01
1.015577157633176020e+00 1.026005430459608236e+00 1.021587964588175579e+00 1.013194545712106986e+00 1.022568796563334992e+00 1.026537448815754594e+00 1.020678525396392367e+00 1.020534622980806327e+00 1.010748869186088417e+00 1.018256221011139440e+00
1.046136107783152358e+00 1.059215227037781704e+00 1.043587959788044861e+00 1.042751521683301652e+00 1.046978624310982209e+00 1.050771304269584094e+00 1.049983348707656416e+00 1.052319404420789306e+00 1.032647667191789687e+00 1.049370513232902535e+00
1.062596890099607672e+00 1.079207778101489712e+00 1.060544664111233715e+00 1.058344880539976662e+00 1.064597312712411981e+00 1.069553205725954470e+00 1.067782428985563969e+00 1.070453900645564893e+00 1.046338616069045546e+00 1.066719436794243858e+00
1.068808744193128879e+00 1.092078543852962547e+00 1.073054080413165634e+00 1.063131962879263703e+00 1.077206256154974007e+00 1.084985186776535215e+00 1.077873690734312273e+00 1.079839689222228394e+00 1.051279671687374240e+00 1.074672632032620756e+00
1.071303757074132168e+00 1.101762585690460039e+00 1.083360622762153280e+00 1.064128563866018284e+00 1.087403356976256230e+00 1.098349008770507673e+00 1.084813033509800739e+00 1.085764762189688426e+00 1.053148893129502994e+00 1.079060230573086754e+00
1.071181073358503655e+00 1.109423992880500753e+00 1.092048855704513599e+00 1.062397300912450770e+00 1.095897523724079115e+00 1.110313457032875206e+00 1.089591772582483742e+00 1.089357258356504099e+00 1.052608588606385176e+00 1.080991184130706495e+00
1.069467887570391351e+00 1.114926152544058358e+00 1.100305515413434687e+00 1.059263895858616245e+00 1.103588177236110690e+00 1.121432578805099833e+00 1.092877773180568557e+00 1.091093940757602354e+00 1.051836665644623414e+00 1.081204045858545904e+00
1.063898971661631609e+00 1.116989943843041511e+00 1.108621916294495691e+00 1.052323792341835373e+00 1.110590700273148546e+00 1.132454054765586360e+00 1.093441562199457096e+00 1.089185814731812751e+00 1.049723732666479448e+00 1.077714184230183614e+00
1.052960738349787650e+00 1.111777207733770423e+00 1.117586264101543492e+00 1.040729737082042305e+00 1.116537491933487836e+00 1.142529884154395825e+00 1.089502770186609348e+00 1.081025940934907226e+00 1.048368567136983343e+00 1.068453699565557580e+00
1.036976129941160618e+00 1.097546525541708951e+00 1.124347370899303478e+00 1.025198367826619661e+00 1.118808204736880363e+00 1.148021025573652931e+00 1.079872685244921193e+00 1.065949134797598008e+00 1.047587764944022837e+00 1.053190470616698349e+00
1.022204810951574228e+00 1.081645846651410281e+00 1.124995468346203342e+00 1.011316493636105651e+00 1.115907973145124021e+00 1.146578607158395435e+00 1.068612953044173253e+00 1.050695653662931051e+00 1.045181249644993482e+00 1.038329232332718899e+00
1.009189544944973260e+00 1.066519562667058940e+00 1.120635015433395942e+00 9.991714047642495933e-01 1.109234575542095591e+00 1.140261334024961659e+00 1.057061443995515049e+00 1.036710450693594909e+00 1.040417548048498064e+00 1.024894625923156832e+00
9.972107577166687831e-01 1.050115424841143286e+00 1.114534966432906948e+00 9.885349035410554430e-01 1.100912790917730311e+00 1.131245528058108629e+00 1.045049578650754984e+00 1.022656612380522301e+00 1.036699205257046730e+00 1.011883970450507597e+00
9.872914207346771276e-01 1.033380749102416507e+00 1.108638004454403303e+00 9.804850962093436539e-01 1.092671853653804925e+00 1.121344782156262099e+00 1.033806933636178815e+00 1.009524424708230672e+00 1.035794070224293151e+00 1.000312802986065730e+00
9.798587389254048707e-01 1.017830497704502513e+00 1.103198537525614364e+00 9.751692375000530211e-01 1.085039784374343563e+00 1.111407140276410743e+00 1.024090573843293939e+00 9.982554750008831856e-01 1.037036379529091334e+00 9.908778132562877650e-01
9.755268864465534984e-01 1.003329097449460861e+00 1.098367632632494928e+00 9.733715846908204128e-01 1.078103763051375896e+00 1.101230817492397263e+00 1.016140078740541686e+00 9.891074118602628529e-01 1.041364629153473942e+00 9.840001767619070971e-01
9.749615471216067641e-01 9.910545342689229820e-01 1.092963196161117923e+00 9.755565706542599358e-01 1.071188903120976921e+00 1.090084169958626781e+00 1.010329781060495868e+00 9.829821635668987145e-01 1.047628128310208018e+00 9.804504896736609965e-01
9.763708965494528602e-01 9.810488251169094953e-01 1.084697595545061510e+00 9.794523706367180838e-01 1.062512653199823687e+00 1.076700151726841082e+00 1.005372250658281175e+00 9.789544025705638752e-01 1.052041740850224283e+00 9.788887021377521425e-01
